Claim_ID,Claim_Date,Sale_ID,Repair_Status
CL-3871,Microsoft.OleDb.Date,VF-85660,In Progress
CL-75574,Microsoft.OleDb.Date,BT-213449,Completed
CL-56227,Microsoft.OleDb.Date,MN-171335,In Progress
CL-57829,Microsoft.OleDb.Date,GK-97310,In Progress
CL-96004,Microsoft.OleDb.Date,OV-70144,Rejected
CL-80680,Microsoft.OleDb.Date,DV-479299,Pending
CL-6306,Microsoft.OleDb.Date,SR-561110,Completed
CL-98040,Microsoft.OleDb.Date,PB-399061,In Progress
CL-73958,Microsoft.OleDb.Date,LM-44645,Pending
CL-44207,Microsoft.OleDb.Date,PB-40027,In Progress
CL-97316,Microsoft.OleDb.Date,DO-8918,Pending
CL-8621,Microsoft.OleDb.Date,XL-2753,In Progress
CL-6232,Microsoft.OleDb.Date,XF-49256,Completed
CL-4612,Microsoft.OleDb.Date,QJ-677740,In Progress
CL-5949,Microsoft.OleDb.Date,DH-8874,Pending
CL-87419,Microsoft.OleDb.Date,XQ-2882,In Progress
CL-5329,Microsoft.OleDb.Date,NY-5600,Rejected
CL-79987,Microsoft.OleDb.Date,OB-5065,Completed
CL-9794,Microsoft.OleDb.Date,XM-060550,Pending
CL-1015,Microsoft.OleDb.Date,CX-496830,Rejected
CL-42689,Microsoft.OleDb.Date,WN-006200,Completed
CL-1586,Microsoft.OleDb.Date,ND-1919,Completed
CL-26657,Microsoft.OleDb.Date,OV-0496,Completed
CL-68373,Microsoft.OleDb.Date,KD-4298,In Progress
CL-4268,Microsoft.OleDb.Date,PK-36619,Completed
CL-2200,Microsoft.OleDb.Date,MY-93819,Rejected
CL-65145,Microsoft.OleDb.Date,ND-1155,Rejected
CL-425,Microsoft.OleDb.Date,MD-118849,Pending
CL-35775,Microsoft.OleDb.Date,WP-9669,In Progress
CL-7194,Microsoft.OleDb.Date,CF-045412,Completed
CL-90071,Microsoft.OleDb.Date,GO-421725,Pending
CL-44557,Microsoft.OleDb.Date,ET-2489,Rejected
CL-82991,Microsoft.OleDb.Date,FO-6808,Pending
CL-21700,Microsoft.OleDb.Date,TU-255427,Rejected
CL-85818,Microsoft.OleDb.Date,MO-5842,Rejected
CL-62862,Microsoft.OleDb.Date,DG-716304,Completed
CL-13924,Microsoft.OleDb.Date,JJ-43946,Completed
CL-40546,Microsoft.OleDb.Date,EV-0410,In Progress
CL-47957,Microsoft.OleDb.Date,RR-86016,Rejected
CL-24965,Microsoft.OleDb.Date,LQ-4257,Rejected
CL-5190,Microsoft.OleDb.Date,DY-822247,In Progress
CL-37902,Microsoft.OleDb.Date,PE-32895,Pending
CL-43865,Microsoft.OleDb.Date,BR-37446,Pending
CL-83764,Microsoft.OleDb.Date,GS-422913,In Progress
CL-71535,Microsoft.OleDb.Date,CQ-684422,In Progress
CL-94205,Microsoft.OleDb.Date,BC-525048,Pending
CL-61462,Microsoft.OleDb.Date,KJ-2672,In Progress
CL-7020,Microsoft.OleDb.Date,QM-95081,Rejected
CL-79036,Microsoft.OleDb.Date,XJ-59556,Completed
CL-46180,Microsoft.OleDb.Date,NR-2987,Rejected
CL-7811,Microsoft.OleDb.Date,TN-95930,Pending
CL-26955,Microsoft.OleDb.Date,UO-333147,In Progress
CL-58250,Microsoft.OleDb.Date,QV-0487,Pending
CL-96761,Microsoft.OleDb.Date,OI-82341,Pending
CL-30416,Microsoft.OleDb.Date,SZ-5554,Completed
CL-1668,Microsoft.OleDb.Date,QB-3803,Rejected
CL-36022,Microsoft.OleDb.Date,PW-574316,In Progress
CL-21944,Microsoft.OleDb.Date,GD-243249,Completed
CL-26708,Microsoft.OleDb.Date,LO-1162,In Progress
CL-93617,Microsoft.OleDb.Date,LO-87057,In Progress
CL-61442,Microsoft.OleDb.Date,RX-835549,Pending
CL-96833,Microsoft.OleDb.Date,MW-241061,In Progress
CL-65508,Microsoft.OleDb.Date,DG-402436,Completed
CL-5862,Microsoft.OleDb.Date,LL-22247,Completed
CL-68005,Microsoft.OleDb.Date,KQ-895080,Pending
CL-6516,Microsoft.OleDb.Date,WL-4819,Completed
CL-14484,Microsoft.OleDb.Date,AV-6013,In Progress
CL-87283,Microsoft.OleDb.Date,ZA-189049,Rejected
CL-1435,Microsoft.OleDb.Date,VD-297166,In Progress
CL-11136,Microsoft.OleDb.Date,HL-6168,Pending
CL-7047,Microsoft.OleDb.Date,ER-376392,Rejected
CL-34547,Microsoft.OleDb.Date,MB-87413,Rejected
CL-34237,Microsoft.OleDb.Date,JW-9648,In Progress
CL-81122,Microsoft.OleDb.Date,BV-1067,Completed
CL-7067,Microsoft.OleDb.Date,XO-3176,In Progress
CL-75988,Microsoft.OleDb.Date,BT-00976,Completed
CL-84183,Microsoft.OleDb.Date,PX-92400,In Progress
CL-92786,Microsoft.OleDb.Date,BU-231929,Completed
CL-15944,Microsoft.OleDb.Date,CK-5230,Rejected
CL-57114,Microsoft.OleDb.Date,DR-328843,In Progress
CL-31791,Microsoft.OleDb.Date,JL-435108,In Progress
CL-68656,Microsoft.OleDb.Date,RQ-05936,Rejected
CL-1478,Microsoft.OleDb.Date,GQ-253052,Pending
CL-14502,Microsoft.OleDb.Date,WP-3250,Completed
CL-2878,Microsoft.OleDb.Date,FA-2671,In Progress
CL-70320,Microsoft.OleDb.Date,AL-848693,In Progress
CL-8734,Microsoft.OleDb.Date,FH-5039,In Progress
CL-7634,Microsoft.OleDb.Date,UC-800954,Pending
CL-2996,Microsoft.OleDb.Date,QL-21907,Pending
CL-41099,Microsoft.OleDb.Date,OC-006131,Rejected
CL-28406,Microsoft.OleDb.Date,GM-56700,Completed
CL-7739,Microsoft.OleDb.Date,ZA-0482,Pending
CL-70587,Microsoft.OleDb.Date,SL-956801,In Progress
CL-83146,Microsoft.OleDb.Date,LJ-231222,Completed
CL-93577,Microsoft.OleDb.Date,UL-861824,Rejected
CL-47826,Microsoft.OleDb.Date,FI-88528,In Progress
CL-6406,Microsoft.OleDb.Date,EO-622882,Completed
CL-69891,Microsoft.OleDb.Date,JW-62014,In Progress
CL-87179,Microsoft.OleDb.Date,DH-89881,Completed
CL-86173,Microsoft.OleDb.Date,ML-22462,Completed
CL-66882,Microsoft.OleDb.Date,RF-941127,Rejected
CL-3206,Microsoft.OleDb.Date,IJ-172695,In Progress
CL-77418,Microsoft.OleDb.Date,HO-40642,Pending
CL-47608,Microsoft.OleDb.Date,SA-7049,Pending
CL-642,Microsoft.OleDb.Date,IT-683859,Rejected
CL-7801,Microsoft.OleDb.Date,XF-882594,Completed
CL-20667,Microsoft.OleDb.Date,JG-53938,Pending
CL-7009,Microsoft.OleDb.Date,FS-230283,Completed
CL-50981,Microsoft.OleDb.Date,LN-92194,Completed
CL-39487,Microsoft.OleDb.Date,OB-948671,In Progress
CL-58068,Microsoft.OleDb.Date,VZ-58758,In Progress
CL-184,Microsoft.OleDb.Date,JY-5502,Pending
CL-5426,Microsoft.OleDb.Date,EM-6486,Rejected
CL-87360,Microsoft.OleDb.Date,DA-835512,In Progress
CL-32096,Microsoft.OleDb.Date,NW-04741,In Progress
CL-2545,Microsoft.OleDb.Date,JH-3808,In Progress
CL-36711,Microsoft.OleDb.Date,XK-182897,In Progress
CL-24044,Microsoft.OleDb.Date,WE-291380,In Progress
CL-54736,Microsoft.OleDb.Date,VP-239936,Completed
CL-6466,Microsoft.OleDb.Date,JT-533258,Pending
CL-31102,Microsoft.OleDb.Date,PC-432205,Rejected
CL-2123,Microsoft.OleDb.Date,GG-26369,Pending
CL-57123,Microsoft.OleDb.Date,SF-528443,In Progress
CL-98090,Microsoft.OleDb.Date,CF-26574,In Progress
CL-1807,Microsoft.OleDb.Date,QW-7639,In Progress
CL-78636,Microsoft.OleDb.Date,XG-98476,Completed
CL-7964,Microsoft.OleDb.Date,CM-375539,Rejected
CL-61926,Microsoft.OleDb.Date,UP-4678,Pending
CL-80312,Microsoft.OleDb.Date,QL-4189,Rejected
CL-80838,Microsoft.OleDb.Date,RM-8425,Completed
CL-13732,Microsoft.OleDb.Date,BU-232646,Completed
CL-81679,Microsoft.OleDb.Date,VG-75717,Rejected
CL-47901,Microsoft.OleDb.Date,SD-26556,Pending
CL-14622,Microsoft.OleDb.Date,FT-01195,Rejected
CL-39393,Microsoft.OleDb.Date,JZ-58109,Completed
CL-55990,Microsoft.OleDb.Date,ZA-3035,Pending
CL-60006,Microsoft.OleDb.Date,II-65840,Pending
CL-9371,Microsoft.OleDb.Date,QN-8560,Completed
CL-9398,Microsoft.OleDb.Date,TV-64452,Rejected
CL-6720,Microsoft.OleDb.Date,YF-77674,In Progress
CL-18391,Microsoft.OleDb.Date,YQ-275534,Pending
CL-84844,Microsoft.OleDb.Date,CL-65099,Completed
CL-195,Microsoft.OleDb.Date,JK-73976,Completed
CL-5778,Microsoft.OleDb.Date,TK-238522,Pending
CL-21931,Microsoft.OleDb.Date,JO-974653,In Progress
CL-77801,Microsoft.OleDb.Date,CZ-95017,Completed
CL-29084,Microsoft.OleDb.Date,WP-0292,Completed
CL-83654,Microsoft.OleDb.Date,SP-1668,In Progress
CL-4434,Microsoft.OleDb.Date,YD-54546,Completed
CL-36413,Microsoft.OleDb.Date,AA-836349,Rejected
CL-1131,Microsoft.OleDb.Date,NB-539485,In Progress
CL-6691,Microsoft.OleDb.Date,ET-523904,In Progress
CL-1390,Microsoft.OleDb.Date,OI-662157,Pending
CL-45563,Microsoft.OleDb.Date,UK-8554,Completed
CL-19425,Microsoft.OleDb.Date,BK-3429,In Progress
CL-71029,Microsoft.OleDb.Date,ZS-16641,Pending
CL-71339,Microsoft.OleDb.Date,IJ-537042,Pending
CL-9793,Microsoft.OleDb.Date,CA-536939,In Progress
CL-78269,Microsoft.OleDb.Date,EV-522265,Rejected
CL-64479,Microsoft.OleDb.Date,FX-156644,Rejected
CL-5442,Microsoft.OleDb.Date,CJ-08738,Rejected
CL-48334,Microsoft.OleDb.Date,VW-441610,Completed
CL-28224,Microsoft.OleDb.Date,IX-68949,Pending
CL-48949,Microsoft.OleDb.Date,CG-19941,In Progress
CL-10576,Microsoft.OleDb.Date,MO-08627,Completed
CL-89910,Microsoft.OleDb.Date,AT-199357,In Progress
CL-5725,Microsoft.OleDb.Date,FY-3590,Completed
CL-51837,Microsoft.OleDb.Date,BL-74714,In Progress
CL-31097,Microsoft.OleDb.Date,JN-18196,Rejected
CL-39945,Microsoft.OleDb.Date,AV-20604,Rejected
CL-27704,Microsoft.OleDb.Date,CJ-4917,Rejected
CL-82789,Microsoft.OleDb.Date,WT-5209,Rejected
CL-39575,Microsoft.OleDb.Date,VU-8038,In Progress
CL-4930,Microsoft.OleDb.Date,XB-14387,In Progress
CL-1600,Microsoft.OleDb.Date,YQ-72971,Completed
CL-90634,Microsoft.OleDb.Date,ZH-9891,Completed
CL-61739,Microsoft.OleDb.Date,XG-345817,Rejected
CL-14342,Microsoft.OleDb.Date,UK-7192,Rejected
CL-3668,Microsoft.OleDb.Date,YY-65474,In Progress
CL-8548,Microsoft.OleDb.Date,FY-129555,In Progress
CL-1634,Microsoft.OleDb.Date,VW-7725,Completed
CL-31937,Microsoft.OleDb.Date,YD-13447,In Progress
CL-31347,Microsoft.OleDb.Date,JH-262419,Pending
CL-10082,Microsoft.OleDb.Date,LL-62429,Completed
CL-1558,Microsoft.OleDb.Date,AP-265446,Completed
CL-51748,Microsoft.OleDb.Date,DD-27926,Completed
CL-79394,Microsoft.OleDb.Date,GG-987458,Rejected
CL-31190,Microsoft.OleDb.Date,LI-184133,Pending
CL-95708,Microsoft.OleDb.Date,BZ-9884,Pending
CL-6972,Microsoft.OleDb.Date,TG-666997,Completed
CL-1059,Microsoft.OleDb.Date,SS-741186,Rejected
CL-4408,Microsoft.OleDb.Date,ZA-1333,In Progress
CL-405,Microsoft.OleDb.Date,JA-0359,Rejected
CL-56533,Microsoft.OleDb.Date,EJ-4598,Rejected
CL-1065,Microsoft.OleDb.Date,EE-348024,In Progress
CL-9629,Microsoft.OleDb.Date,SA-36310,Pending
CL-41326,Microsoft.OleDb.Date,MX-7625,Rejected
CL-26299,Microsoft.OleDb.Date,FI-226007,Pending
CL-59109,Microsoft.OleDb.Date,DW-2741,Pending
CL-60997,Microsoft.OleDb.Date,DR-06831,Pending
CL-24479,Microsoft.OleDb.Date,GR-09569,Rejected
CL-70674,Microsoft.OleDb.Date,VG-03252,In Progress
CL-141,Microsoft.OleDb.Date,SO-76095,In Progress
CL-44753,Microsoft.OleDb.Date,YK-910107,Pending
CL-98861,Microsoft.OleDb.Date,XY-800479,Rejected
CL-75376,Microsoft.OleDb.Date,LF-4230,Pending
CL-94344,Microsoft.OleDb.Date,VS-991820,In Progress
CL-88971,Microsoft.OleDb.Date,VE-3064,Completed
CL-57655,Microsoft.OleDb.Date,JJ-293248,Completed
CL-38395,Microsoft.OleDb.Date,KW-977759,In Progress
CL-8753,Microsoft.OleDb.Date,ZB-93971,Completed
CL-78736,Microsoft.OleDb.Date,WT-9616,Rejected
CL-14445,Microsoft.OleDb.Date,FM-9554,In Progress
CL-78281,Microsoft.OleDb.Date,YA-241998,In Progress
CL-2104,Microsoft.OleDb.Date,UQ-862004,Rejected
CL-71408,Microsoft.OleDb.Date,WT-737955,In Progress
CL-65584,Microsoft.OleDb.Date,UH-72740,Pending
CL-60343,Microsoft.OleDb.Date,ZF-334100,Completed
CL-57085,Microsoft.OleDb.Date,ZH-496029,Rejected
CL-44436,Microsoft.OleDb.Date,YN-7169,In Progress
CL-50071,Microsoft.OleDb.Date,EJ-4354,Rejected
CL-71902,Microsoft.OleDb.Date,HD-74042,Completed
CL-530,Microsoft.OleDb.Date,JT-92348,Rejected
CL-98458,Microsoft.OleDb.Date,FS-33179,Pending
CL-90276,Microsoft.OleDb.Date,MF-7750,Rejected
CL-52614,Microsoft.OleDb.Date,AO-7286,Pending
CL-66425,Microsoft.OleDb.Date,VA-8395,Rejected
CL-87570,Microsoft.OleDb.Date,YF-0975,In Progress
CL-99675,Microsoft.OleDb.Date,XH-1477,Pending
CL-7539,Microsoft.OleDb.Date,NW-98222,Rejected
CL-69321,Microsoft.OleDb.Date,PL-882352,Pending
CL-79728,Microsoft.OleDb.Date,LA-90373,In Progress
CL-7289,Microsoft.OleDb.Date,AB-607251,Completed
CL-20838,Microsoft.OleDb.Date,RJ-282360,Pending
CL-73028,Microsoft.OleDb.Date,IK-10270,Pending
CL-13453,Microsoft.OleDb.Date,FQ-962401,Pending
CL-1135,Microsoft.OleDb.Date,XM-2983,Completed
CL-23266,Microsoft.OleDb.Date,OJ-04139,Rejected
CL-21636,Microsoft.OleDb.Date,MK-7116,Completed
CL-42281,Microsoft.OleDb.Date,ZO-169335,In Progress
CL-35311,Microsoft.OleDb.Date,QZ-507982,Pending
CL-5056,Microsoft.OleDb.Date,YY-32470,Pending
CL-4662,Microsoft.OleDb.Date,UM-199431,In Progress
CL-68880,Microsoft.OleDb.Date,YY-6827,Rejected
CL-34213,Microsoft.OleDb.Date,QX-5142,Completed
CL-25463,Microsoft.OleDb.Date,CL-5357,Rejected
CL-14666,Microsoft.OleDb.Date,DW-889644,Completed
CL-98169,Microsoft.OleDb.Date,BC-11399,Pending
CL-94667,Microsoft.OleDb.Date,AP-704012,Rejected
CL-1455,Microsoft.OleDb.Date,OH-71362,Rejected
CL-30834,Microsoft.OleDb.Date,XC-866765,Rejected
CL-16222,Microsoft.OleDb.Date,YH-322440,Completed
CL-89767,Microsoft.OleDb.Date,NN-876933,Rejected
CL-5044,Microsoft.OleDb.Date,UU-633103,Rejected
CL-91251,Microsoft.OleDb.Date,EZ-72894,Pending
CL-39271,Microsoft.OleDb.Date,VR-119541,Completed
CL-1860,Microsoft.OleDb.Date,HF-0177,Completed
CL-4428,Microsoft.OleDb.Date,FP-8885,In Progress
CL-7060,Microsoft.OleDb.Date,BM-10958,In Progress
CL-81290,Microsoft.OleDb.Date,EJ-4982,In Progress
CL-29602,Microsoft.OleDb.Date,HT-728062,Completed
CL-7612,Microsoft.OleDb.Date,KR-3061,Completed
CL-8803,Microsoft.OleDb.Date,EZ-95885,Completed
CL-6832,Microsoft.OleDb.Date,KJ-65182,Completed
CL-99349,Microsoft.OleDb.Date,VM-2279,Completed
CL-3914,Microsoft.OleDb.Date,XA-679392,Completed
CL-11345,Microsoft.OleDb.Date,EQ-76115,Completed
CL-63312,Microsoft.OleDb.Date,AD-49014,Completed
CL-4544,Microsoft.OleDb.Date,XD-932791,Pending
CL-93222,Microsoft.OleDb.Date,UQ-717629,Pending
CL-10968,Microsoft.OleDb.Date,AB-06982,Pending
CL-53733,Microsoft.OleDb.Date,PN-8859,Rejected
CL-97445,Microsoft.OleDb.Date,BT-03150,Pending
CL-44140,Microsoft.OleDb.Date,HR-4242,Rejected
CL-39942,Microsoft.OleDb.Date,WC-87286,Completed
CL-49262,Microsoft.OleDb.Date,DF-7357,Pending
CL-55647,Microsoft.OleDb.Date,TR-7521,Completed
CL-66739,Microsoft.OleDb.Date,XT-67112,In Progress
CL-6759,Microsoft.OleDb.Date,BJ-78673,Pending
CL-9861,Microsoft.OleDb.Date,EO-75629,Rejected
CL-26621,Microsoft.OleDb.Date,BT-0448,Completed
CL-85907,Microsoft.OleDb.Date,ZP-1845,In Progress
CL-73220,Microsoft.OleDb.Date,YY-444329,Completed
CL-8426,Microsoft.OleDb.Date,ES-1886,Pending
CL-5243,Microsoft.OleDb.Date,LE-515856,Completed
CL-9147,Microsoft.OleDb.Date,QV-880781,Completed
CL-14401,Microsoft.OleDb.Date,UF-5946,In Progress
CL-70471,Microsoft.OleDb.Date,EA-7781,Completed
CL-2173,Microsoft.OleDb.Date,HH-87621,Completed
CL-87413,Microsoft.OleDb.Date,QA-412869,Pending
CL-32071,Microsoft.OleDb.Date,DX-5909,In Progress
CL-23540,Microsoft.OleDb.Date,VW-179429,Pending
CL-96309,Microsoft.OleDb.Date,HF-8704,In Progress
CL-53201,Microsoft.OleDb.Date,HN-345289,Completed
CL-13551,Microsoft.OleDb.Date,UU-4519,Rejected
CL-7895,Microsoft.OleDb.Date,AC-94109,In Progress
CL-52985,Microsoft.OleDb.Date,QN-3813,Rejected
CL-20953,Microsoft.OleDb.Date,UC-3376,Rejected
CL-42676,Microsoft.OleDb.Date,EG-7195,Pending
CL-98713,Microsoft.OleDb.Date,TM-14944,Completed
CL-70802,Microsoft.OleDb.Date,VB-865947,In Progress
CL-65838,Microsoft.OleDb.Date,YI-514144,Completed
CL-8862,Microsoft.OleDb.Date,KO-2370,Rejected
CL-96813,Microsoft.OleDb.Date,YD-9509,Completed
CL-36066,Microsoft.OleDb.Date,QP-767316,Pending
CL-3677,Microsoft.OleDb.Date,DS-67217,Rejected
CL-4731,Microsoft.OleDb.Date,IC-60623,Completed
CL-95204,Microsoft.OleDb.Date,DN-143192,Pending
CL-6582,Microsoft.OleDb.Date,JB-7662,In Progress
CL-9333,Microsoft.OleDb.Date,HG-97194,Rejected
CL-24211,Microsoft.OleDb.Date,UD-16184,Rejected
CL-23870,Microsoft.OleDb.Date,NU-603015,Pending
CL-784,Microsoft.OleDb.Date,HA-2814,Pending
CL-76856,Microsoft.OleDb.Date,QF-713342,In Progress
CL-2589,Microsoft.OleDb.Date,OY-8945,In Progress
CL-25617,Microsoft.OleDb.Date,HP-3151,Pending
CL-91218,Microsoft.OleDb.Date,OI-2927,Pending
CL-2223,Microsoft.OleDb.Date,WU-66096,In Progress
CL-67162,Microsoft.OleDb.Date,VR-9626,Rejected
CL-19582,Microsoft.OleDb.Date,KY-207216,Completed
CL-38020,Microsoft.OleDb.Date,RJ-15160,Rejected
CL-78956,Microsoft.OleDb.Date,EV-770499,In Progress
CL-66861,Microsoft.OleDb.Date,CG-9563,Completed
CL-88030,Microsoft.OleDb.Date,ND-47097,In Progress
CL-47648,Microsoft.OleDb.Date,LM-030223,Rejected
CL-44503,Microsoft.OleDb.Date,DS-97841,Pending
CL-44323,Microsoft.OleDb.Date,JL-89894,Pending
CL-1700,Microsoft.OleDb.Date,EI-685962,Completed
CL-96696,Microsoft.OleDb.Date,FK-91223,Rejected
CL-98969,Microsoft.OleDb.Date,RL-4390,Pending
CL-7572,Microsoft.OleDb.Date,ED-1911,Completed
CL-95330,Microsoft.OleDb.Date,MB-093533,Rejected
CL-6198,Microsoft.OleDb.Date,PS-180637,Pending
CL-68836,Microsoft.OleDb.Date,ZA-020581,Completed
CL-5840,Microsoft.OleDb.Date,UR-79014,Rejected
CL-65599,Microsoft.OleDb.Date,ES-520675,Rejected
CL-87065,Microsoft.OleDb.Date,KJ-8629,Pending
CL-89177,Microsoft.OleDb.Date,NJ-426215,Completed
CL-80167,Microsoft.OleDb.Date,MY-4217,In Progress
CL-80824,Microsoft.OleDb.Date,UA-68477,Pending
CL-5371,Microsoft.OleDb.Date,WF-09239,In Progress
CL-15879,Microsoft.OleDb.Date,YM-536873,Rejected
CL-19728,Microsoft.OleDb.Date,QF-8749,Completed
CL-81920,Microsoft.OleDb.Date,VR-0970,Completed
CL-54693,Microsoft.OleDb.Date,XG-23284,Completed
CL-58092,Microsoft.OleDb.Date,VP-7369,Pending
CL-27599,Microsoft.OleDb.Date,OI-59936,Rejected
CL-37285,Microsoft.OleDb.Date,DV-040661,Rejected
CL-4088,Microsoft.OleDb.Date,PY-227077,Rejected
CL-8250,Microsoft.OleDb.Date,QZ-7205,Completed
CL-19738,Microsoft.OleDb.Date,BF-65799,Pending
CL-11497,Microsoft.OleDb.Date,JC-27639,Completed
CL-43003,Microsoft.OleDb.Date,KX-8084,Rejected
CL-24178,Microsoft.OleDb.Date,BH-488921,Pending
CL-68513,Microsoft.OleDb.Date,AX-81314,Rejected
CL-44253,Microsoft.OleDb.Date,UT-3953,Pending
CL-43193,Microsoft.OleDb.Date,IK-5913,Pending
CL-3823,Microsoft.OleDb.Date,XU-19013,Completed
CL-8852,Microsoft.OleDb.Date,QC-42859,Pending
CL-4593,Microsoft.OleDb.Date,IZ-96881,In Progress
CL-163,Microsoft.OleDb.Date,KD-19758,Pending
CL-46342,Microsoft.OleDb.Date,OK-16513,Completed
CL-31956,Microsoft.OleDb.Date,ML-8018,Pending
CL-89080,Microsoft.OleDb.Date,JZ-615122,Rejected
CL-77876,Microsoft.OleDb.Date,ZH-41051,Rejected
CL-89100,Microsoft.OleDb.Date,DQ-95124,In Progress
CL-65059,Microsoft.OleDb.Date,AL-76172,Completed
CL-2148,Microsoft.OleDb.Date,BM-267745,In Progress
CL-2125,Microsoft.OleDb.Date,OB-954204,In Progress
CL-1605,Microsoft.OleDb.Date,LQ-7832,Pending
CL-7359,Microsoft.OleDb.Date,PB-8697,Rejected
CL-90415,Microsoft.OleDb.Date,RA-50177,Pending
CL-56524,Microsoft.OleDb.Date,SP-4797,Rejected
CL-9597,Microsoft.OleDb.Date,DF-0521,In Progress
CL-39467,Microsoft.OleDb.Date,IJ-154298,Pending
CL-5428,Microsoft.OleDb.Date,PY-5196,In Progress
CL-70301,Microsoft.OleDb.Date,TD-541705,Rejected
CL-30664,Microsoft.OleDb.Date,QP-4771,Pending
CL-44897,Microsoft.OleDb.Date,ZB-67101,Pending
CL-83498,Microsoft.OleDb.Date,OU-9094,In Progress
CL-41317,Microsoft.OleDb.Date,HM-76500,In Progress
CL-2393,Microsoft.OleDb.Date,EA-3806,Completed
CL-83743,Microsoft.OleDb.Date,UP-04124,In Progress
CL-7802,Microsoft.OleDb.Date,SO-45851,Pending
CL-5986,Microsoft.OleDb.Date,HL-2258,Pending
CL-26960,Microsoft.OleDb.Date,IF-24122,Pending
CL-5410,Microsoft.OleDb.Date,BK-31416,In Progress
CL-4423,Microsoft.OleDb.Date,OC-0481,In Progress
CL-54583,Microsoft.OleDb.Date,IN-82829,In Progress
CL-34037,Microsoft.OleDb.Date,AY-631971,Pending
CL-17167,Microsoft.OleDb.Date,DJ-200580,Pending
CL-54920,Microsoft.OleDb.Date,JJ-18680,Pending
CL-44686,Microsoft.OleDb.Date,GR-25444,Rejected
CL-99059,Microsoft.OleDb.Date,PS-200740,Rejected
CL-1041,Microsoft.OleDb.Date,AJ-315831,Pending
CL-96157,Microsoft.OleDb.Date,UX-03776,Pending
CL-39146,Microsoft.OleDb.Date,XK-59345,Rejected
CL-47440,Microsoft.OleDb.Date,PG-9279,Rejected
CL-91783,Microsoft.OleDb.Date,TX-11702,Completed
CL-41132,Microsoft.OleDb.Date,RE-43086,Completed
CL-18964,Microsoft.OleDb.Date,CN-308774,In Progress
CL-51007,Microsoft.OleDb.Date,BS-4724,Completed
CL-70267,Microsoft.OleDb.Date,SW-679965,In Progress
CL-86208,Microsoft.OleDb.Date,GB-8403,Completed
CL-71372,Microsoft.OleDb.Date,QE-6122,In Progress
CL-35892,Microsoft.OleDb.Date,CS-2779,Pending
CL-12677,Microsoft.OleDb.Date,HY-128109,Rejected
CL-7716,Microsoft.OleDb.Date,JP-9383,Completed
CL-15280,Microsoft.OleDb.Date,UO-812720,Completed
CL-58845,Microsoft.OleDb.Date,QQ-71364,In Progress
CL-22076,Microsoft.OleDb.Date,RT-57957,In Progress
CL-149,Microsoft.OleDb.Date,VH-727711,In Progress
CL-8818,Microsoft.OleDb.Date,NX-60823,Rejected
CL-9099,Microsoft.OleDb.Date,US-4026,Pending
CL-8552,Microsoft.OleDb.Date,NX-363939,Completed
CL-50571,Microsoft.OleDb.Date,IF-031356,Completed
CL-6830,Microsoft.OleDb.Date,SZ-2035,Pending
CL-14274,Microsoft.OleDb.Date,OU-37245,In Progress
CL-43974,Microsoft.OleDb.Date,CM-8429,Rejected
CL-6994,Microsoft.OleDb.Date,LT-40372,In Progress
CL-61392,Microsoft.OleDb.Date,WS-04959,Completed
CL-71913,Microsoft.OleDb.Date,RH-253161,Rejected
CL-45877,Microsoft.OleDb.Date,NK-897540,Completed
CL-23458,Microsoft.OleDb.Date,NT-617063,Pending
CL-2376,Microsoft.OleDb.Date,JU-716526,Pending
CL-2413,Microsoft.OleDb.Date,IO-06594,Completed
CL-59033,Microsoft.OleDb.Date,BN-085418,Completed
CL-31657,Microsoft.OleDb.Date,RQ-34690,Rejected
CL-46778,Microsoft.OleDb.Date,QV-5229,Pending
CL-85099,Microsoft.OleDb.Date,JU-04576,Pending
CL-2945,Microsoft.OleDb.Date,OP-3355,Completed
CL-3066,Microsoft.OleDb.Date,YL-06384,Rejected
CL-87532,Microsoft.OleDb.Date,FF-910669,Pending
CL-71842,Microsoft.OleDb.Date,OM-98405,Rejected
CL-27723,Microsoft.OleDb.Date,JE-202646,In Progress
CL-15668,Microsoft.OleDb.Date,GC-8302,Rejected
CL-24849,Microsoft.OleDb.Date,IU-26775,Pending
CL-43879,Microsoft.OleDb.Date,EG-42580,In Progress
CL-38012,Microsoft.OleDb.Date,TG-0735,In Progress
CL-86184,Microsoft.OleDb.Date,CD-447374,Pending
CL-6142,Microsoft.OleDb.Date,UO-04044,Rejected
CL-75807,Microsoft.OleDb.Date,IY-02358,Rejected
CL-69522,Microsoft.OleDb.Date,SS-12431,Pending
CL-94850,Microsoft.OleDb.Date,JF-22307,Pending
CL-2452,Microsoft.OleDb.Date,IP-5738,Completed
CL-9214,Microsoft.OleDb.Date,LX-74899,Completed
CL-55713,Microsoft.OleDb.Date,SN-235466,Completed
CL-21955,Microsoft.OleDb.Date,JI-7594,Completed
CL-16690,Microsoft.OleDb.Date,HR-24385,In Progress
CL-2155,Microsoft.OleDb.Date,XX-4641,Rejected
CL-60461,Microsoft.OleDb.Date,VH-6122,Pending
CL-31121,Microsoft.OleDb.Date,SV-7979,In Progress
CL-4417,Microsoft.OleDb.Date,AV-1325,Rejected
CL-388,Microsoft.OleDb.Date,FZ-659065,In Progress
CL-21647,Microsoft.OleDb.Date,LC-6243,In Progress
